Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hepatitis B	4/162	0.9999956091109834	0.999996095524618	0	0	0.16222194912129778	7.123001384652638E-7	PRKCG;MAPK10;EGR3;JAK3
NOD-like receptor signaling pathway	4/181	0.9999956387574311	0.999996095524618	0	0	0.1446479580427252	6.308462077525896E-7	MAPK10;CASR;NLRP7;PYDC1
Tuberculosis	4/180	0.9999956440027467	0.999996095524618	0	0	0.14547830809966733	6.337044907122173E-7	MAPK10;PPP3R2;IFNG;ATP6V0A4
Hepatocellular carcinoma	4/168	0.9999956663886359	0.999996095524618	0	0	0.15623235395908852	6.770517715968682E-7	PRKCG;SHC4;WNT7A;AXIN2
Influenza A	1/172	0.9999957271491475	0.999996095524618	0	0	0.037402034241391116	1.5981365532269316E-7	IFNG
Cellular senescence	3/156	0.999995810166062	0.999996095524618	0	0	0.12563218643187024	5.263791011408763E-7	CCND2;PPP3R2;TRPV4
Cell cycle	2/124	0.999995831029767	0.999996095524618	0	0	0.10518717885979936	4.385231316586552E-7	CCND2;WEE2
Ribosome	1/158	0.9999958438546767	0.999996095524618	0	0	0.04077050819995391	1.694485091120674E-7	RPL3L
Spliceosome	1/150	0.9999959143286229	0.999996095524618	0	0	0.04297955535974005	1.7560069785771742E-7	HSPA6
Oxidative phosphorylation	2/133	0.9999959781872311	0.999996095524618	0	0	0.09790930841973339	3.937736986420114E-7	ATP6V0A4;COX6B2
Ubiquitin mediated proteolysis	1/140	0.9999960060497	0.999996095524618	0	0	0.04609844388569711	1.841152614625403E-7	FBXO2
Toll-like receptor signaling pathway	1/104	0.999996095524618	0.999996095524618	0	0	0.062340888597574445	2.4340894001430803E-7	MAPK10
